timestamp,cpc
2011/7/19 20:15,0.111433962
2011/7/19 21:15,0.056693862
2011/7/19 22:15,0.102495906
2011/7/19 23:15,0.098013629
2011/7/20 0:15,0.071674641
2011/7/20 1:15,0.11152
2011/7/20 2:15,0.107303371
2011/7/20 3:15,0.105507749
2011/7/20 4:15,0.097919753
2011/7/20 5:15,0.088651637
2011/7/20 6:15,0.099558778
2011/7/20 7:15,0.102501797
2011/7/20 8:15,0.097511503
2011/7/20 9:15,0.128932039
2011/7/20 10:15,0.989074074
2011/7/20 11:15,1.034
2011/7/20 12:15,0.072019584
2011/7/20 13:15,0.224376528
2011/7/20 14:15,0.168371501
2011/7/20 15:15,0.150963749
2011/7/20 16:15,0.097250662
2011/7/20 17:15,0.092812387
2011/7/20 18:15,0.120405991
2011/7/20 19:15,0.083370511
2011/7/20 20:15,0.104474855
2011/7/20 21:15,0.087989747
2011/7/20 22:15,0.090747126
2011/7/20 23:15,0.683145446
2011/7/21 0:15,0.05183665
2011/7/21 1:15,0.105611555
2011/7/21 2:15,0.10656503
2011/7/21 3:15,0.096809311
2011/7/21 4:15,0.090921162
2011/7/21 5:15,0.092284813
2011/7/21 6:15,0.094556636
2011/7/21 7:15,0.091122919
2011/7/21 8:15,0.095775536
2011/7/21 9:15,0.124945205
2011/7/21 10:15,0.135218579
2011/7/21 11:15,0.137637795
2011/7/21 12:15,0.140516304
2011/7/21 13:15,0.180166271
2011/7/21 14:15,0.19986631
2011/7/21 15:15,0.101
2011/7/21 16:15,0.127293785
2011/7/21 17:15,0.095936225
2011/7/21 18:15,0.142176871
2011/7/21 22:15,0.093348036
2011/7/22 0:15,0.078025452
2011/7/22 1:15,0.097572376
2011/7/22 2:15,0.095179325
2011/7/22 3:15,0.093687661
2011/7/22 4:15,0.086552252
2011/7/22 5:15,0.08980807
2011/7/22 6:15,0.099609644
2011/7/22 7:15,0.111351351
2011/7/22 8:15,0.098094924
2011/7/22 9:15,0.113950495
2011/7/22 10:15,0.107567568
2011/7/22 11:15,0.134044944
2011/7/22 12:15,0.192386364
2011/7/22 13:15,0.198952381
2011/7/22 14:15,0.117111732
2011/7/22 15:15,0.124281392
2011/7/22 16:15,0.110217262
2011/7/22 17:15,0.094317829
2011/7/22 18:15,0.090830514
2011/7/22 19:15,0.123542435
2011/7/22 20:15,0.104650177
2011/7/22 21:15,0.091464947
2011/7/22 22:15,0.072674917
2011/7/22 23:15,0.08004717
2011/7/23 3:15,0.098913043
2011/7/23 5:15,0.090737542
2011/7/23 6:15,0.091341209
2011/7/23 7:15,0.097132142
2011/7/23 8:15,0.081957494
2011/7/23 11:15,0.151049822
2011/7/23 12:15,0.101444109
2011/7/23 13:15,0.223932203
2011/7/23 14:15,0.187859375
2011/7/23 15:15,0.109003601
2011/7/23 16:15,0.143954984
2011/7/23 17:15,0.12595706
2011/7/23 18:15,0.098791968
2011/7/23 19:15,0.110153005
2011/7/23 20:15,0.089661062
2011/7/23 21:15,0.094191578
2011/7/23 22:15,0.081140783
2011/7/23 23:15,0.091693234
2011/7/24 0:15,0.063950535
2011/7/24 1:15,0.160633112
2011/7/24 2:15,0.125466444
2011/7/24 3:15,0.097485294
2011/7/24 4:15,0.084184846
2011/7/24 5:15,0.083401492
2011/7/24 6:15,0.093474876
2011/7/24 7:15,0.093482255
2011/7/24 8:15,0.100685786
2011/7/24 9:15,0.121064163
2011/7/24 10:15,0.118303797
2011/7/24 11:15,0.147348485
2011/7/24 12:15,0.200819672
2011/7/24 13:15,0.180408805
2011/7/24 14:15,0.178045455
2011/7/24 15:15,0.111079545
2011/7/24 16:15,0.10002113
2011/7/24 17:15,0.098778795
2011/7/24 18:15,0.084893617
2011/7/24 19:15,0.094759239
2011/7/24 20:15,0.086338995
2011/7/24 21:15,0.090728269
2011/7/24 22:15,0.092250639
2011/7/24 23:15,0.082508711
2011/7/25 0:15,0.085093973
2011/7/25 1:15,0.146365663
2011/7/25 2:15,0.107725211
2011/7/25 3:15,0.114809228
2011/7/25 4:15,0.09162498
2011/7/25 5:15,0.083670396
2011/7/25 6:15,0.094014742
2011/7/25 7:15,0.105398262
2011/7/25 8:15,0.101132673
2011/7/25 9:15,0.137182176
2011/7/25 10:15,0.156112469
2011/7/25 11:15,0.181365462
2011/7/25 12:15,0.224471545
2011/7/25 13:15,0.24075067
2011/7/25 14:15,0.112738288
2011/7/25 15:15,0.160398887
2011/7/25 16:15,0.103549803
2011/7/25 17:15,0.094904751
2011/7/25 18:15,0.102609009
2011/7/25 19:15,0.083730769
2011/7/25 20:15,0.068001002
2011/7/25 21:15,0.077686567
2011/7/25 22:15,0.087211015
2011/7/25 23:15,0.070285554
2011/7/26 0:15,0.073421053
2011/7/26 1:15,0.091136428
2011/7/26 2:15,0.101918695
2011/7/26 3:15,0.088867616
2011/7/26 4:15,0.105303215
2011/7/26 5:15,0.078393272
2011/7/26 6:15,0.096659763
2011/7/26 7:15,0.092061354
2011/7/26 8:15,0.103034663
2011/7/26 9:15,0.424340102
2011/7/26 10:15,0.162175926
2011/7/26 11:15,0.185836431
2011/7/26 12:15,0.194464945
2011/7/26 13:15,0.198159806
2011/7/26 14:15,0.199710638
2011/7/26 15:15,0.058067164
2011/7/26 16:15,0.143149576
2011/7/26 17:15,0.091696339
2011/7/26 19:15,0.088594561
2011/7/26 20:15,0.106783462
2011/7/26 21:15,0.087258975
2011/7/26 22:15,0.076246324
2011/7/26 23:15,0.070599214
2011/7/27 0:15,0.076313589
2011/7/27 1:15,0.10203466
2011/7/27 2:15,0.094281768
2011/7/27 5:15,0.089762397
2011/7/27 6:15,0.091277231
2011/7/27 7:15,0.094895397
2011/7/27 8:15,0.108143515
2011/7/27 9:15,0.117656863
2011/7/27 10:15,0.122840909
2011/7/27 11:15,0.114534884
2011/7/27 12:15,0.217460938
2011/7/27 13:15,0.210926366
2011/7/27 14:15,0.122508611
2011/7/27 15:15,0.136781411
2011/7/27 16:15,0.106670754
2011/7/27 17:15,0.10484395
2011/7/27 18:15,0.087039808
2011/7/27 19:15,0.106177402
2011/7/27 20:15,0.059934426
2011/7/27 21:15,0.105376416
2011/7/27 22:15,0.079939114
2011/7/27 23:15,0.077317406
2011/7/28 0:15,0.075838733
2011/7/28 1:15,0.101383178
2011/7/28 2:15,0.097676463
2011/7/28 3:15,0.098829517
2011/7/28 4:15,0.090973162
2011/7/28 5:15,0.081816552
2011/7/28 6:15,0.083047767
2011/7/28 7:15,0.167090395
2011/7/28 8:15,0.098741355
2011/7/28 9:15,0.141718882
2011/7/28 10:15,0.038898848
2011/7/28 11:15,0.21362963
2011/7/28 12:15,0.23908642
2011/7/28 13:15,0.156823529
2011/7/28 14:15,0.190647773
2011/7/28 15:15,0.096631226
2011/7/28 16:15,0.096322906
2011/7/28 17:15,0.105487907
2011/7/28 18:15,0.082439651
2011/7/28 19:15,0.097962844
2011/7/28 20:15,0.081102401
2011/7/28 21:15,0.084504315
2011/7/28 22:15,0.071839002
2011/7/28 23:15,0.08211758
2011/7/29 0:15,0.063784961
2011/7/29 1:15,0.090295962
2011/7/29 2:15,0.088979231
2011/7/29 3:15,0.72305936
2011/7/29 4:15,0.084815676
2011/7/29 5:15,0.082030546
2011/7/29 6:15,0.090395798
2011/7/29 7:15,0.084930303
2011/7/29 8:15,0.1085
2011/7/29 9:15,0.154952381
2011/7/29 10:15,0.166717557
2011/7/29 11:15,0.220575221
2011/7/29 12:15,0.225911111
2011/7/29 13:15,0.076418401
2011/7/29 14:15,0.181203209
2011/7/29 15:15,0.064442251
2011/7/29 16:15,0.115680525
2011/7/29 17:15,0.104240283
2011/7/29 18:15,0.089596224
2011/7/29 19:15,0.126490486
2011/7/29 20:15,0.086243675
2011/7/29 21:15,0.092191982
2011/7/29 22:15,0.086221498
2011/7/29 23:15,0.073126751
2011/7/30 0:15,0.078568207
2011/7/30 1:15,0.099371189
2011/7/30 2:15,0.091932304
2011/7/30 3:15,0.101687937
2011/7/30 4:15,0.075902965
2011/7/30 5:15,0.08873105
2011/7/30 6:15,0.090671827
2011/7/30 7:15,0.095120982
2011/7/30 8:15,0.099633264
2011/7/30 9:15,0.131973225
2011/7/30 10:15,0.085703883
2011/7/30 11:15,0.148919598
2011/7/30 12:15,0.168258929
2011/7/30 13:15,0.159104478
2011/7/30 14:15,0.145816227
2011/7/30 15:15,0.100777724
2011/7/30 16:15,0.105555556
2011/7/30 17:15,0.081844187
2011/7/30 20:15,0.087952784
2011/7/30 21:15,0.084985591
2011/7/30 22:15,0.068113462
2011/7/30 23:15,0.077652238
2011/7/31 0:15,0.06278927
2011/7/31 1:15,0.099519666
2011/7/31 2:15,0.092617431
2011/7/31 4:15,0.089389868
2011/7/31 5:15,0.084951985
2011/7/31 6:15,0.987681532
2011/7/31 7:15,0.095379689
2011/7/31 8:15,0.090867956
2011/7/31 9:15,0.117303922
2011/7/31 10:15,0.108241206
2011/7/31 11:15,0.146772727
2011/7/31 12:15,0.14162963
2011/7/31 13:15,0.211604396
2011/7/31 14:15,0.151838331
2011/7/31 15:15,0.112491004
2011/7/31 16:15,0.086547034
2011/7/31 17:15,0.105751511
2011/7/31 18:15,0.06434362
2011/7/31 19:15,0.091658711
2011/7/31 20:15,0.711850199
2011/7/31 21:15,0.075002452
2011/7/31 23:15,0.082303736
2011/8/1 0:15,0.075629997
2011/8/1 3:15,0.092036169
2011/8/1 5:15,0.087958218
2011/8/1 6:15,0.084518513
2011/8/1 7:15,0.082997129
2011/8/1 8:15,0.126870324
2011/8/1 9:15,0.133337563
2011/8/1 10:15,0.128338658
2011/8/1 11:15,0.150143885
2011/8/1 12:15,0.206345324
2011/8/1 13:15,0.052459195
2011/8/1 14:15,0.162529148
2011/8/1 15:15,0.105396275
2011/8/1 16:15,0.12736012
2011/8/1 17:15,0.094315841
2011/8/1 18:15,0.095773166
2011/8/1 20:15,0.08470868
2011/8/1 21:15,0.08888055
2011/8/1 23:15,0.076338124
2011/8/2 0:15,0.06993746
2011/8/2 1:15,0.098935185
2011/8/2 2:15,0.091294158
2011/8/2 3:15,0.078542341
2011/8/2 5:15,0.077118594
2011/8/2 6:15,0.082936867
2011/8/2 7:15,0.085068255
2011/8/2 8:15,0.12412
2011/8/2 9:15,0.112666139
2011/8/2 10:15,0.14349486
2011/8/2 11:15,0.220786802
2011/8/2 12:15,0.126043724
2011/8/2 13:15,0.163060109
2011/8/2 14:15,0.16683224
2011/8/2 15:15,0.130156294
2011/8/2 16:15,0.098418039
2011/8/2 18:15,0.088755375
2011/8/2 19:15,0.097025521
2011/8/2 20:15,0.091652502
2011/8/2 21:15,0.08440955
2011/8/2 22:15,0.116122819
2011/8/2 23:15,0.07688025
2011/8/3 0:15,0.04184439
2011/8/3 1:15,0.109948207
2011/8/3 2:15,0.1159
2011/8/3 3:15,0.094507454
2011/8/3 4:15,0.077552706
2011/8/3 5:15,0.086543088
2011/8/3 6:15,0.093257813
2011/8/3 7:15,0.101907954
2011/8/3 8:15,0.110943544
2011/8/3 9:15,0.137595945
2011/8/3 10:15,0.136693548
2011/8/3 11:15,0.197251586
2011/8/3 12:15,0.208998483
2011/8/3 13:15,0.207381275
2011/8/3 14:15,0.113402226
2011/8/3 15:15,0.099839817
2011/8/3 17:15,0.126258952
2011/8/3 18:15,0.084755828
2011/8/3 19:15,0.10722792
2011/8/3 20:15,0.099443981
2011/8/3 21:15,0.104109318
2011/8/3 22:15,0.124832317
2011/8/3 23:15,0.146319261
2011/8/4 0:15,0.115334282
2011/8/4 1:15,0.547034233
2011/8/4 2:15,0.102111554
2011/8/4 3:15,0.13260353
2011/8/4 4:15,0.098781591
2011/8/4 5:15,0.080447809
2011/8/4 6:15,0.101264439
2011/8/4 7:15,0.111465469
2011/8/4 8:15,0.768769388
2011/8/4 9:15,0.121553114
2011/8/4 10:15,0.146382979
2011/8/4 11:15,0.161002227
2011/8/4 12:15,0.193961039
2011/8/4 13:15,0.109614035
2011/8/4 14:15,0.166972549
2011/8/4 16:15,0.101497777
2011/8/4 17:15,0.139286182
2011/8/4 18:15,0.091172797
2011/8/4 19:15,0.096254564
2011/8/4 20:15,0.212868226
2011/8/4 21:15,0.07968362
2011/8/4 22:15,0.094949807
2011/8/4 23:15,0.077497509
2011/8/5 0:15,0.09016338
2011/8/5 1:15,0.085674805
2011/8/5 2:15,0.10251462
2011/8/5 3:15,0.117256289
2011/8/5 4:15,0.091900157
2011/8/5 5:15,0.101946721
2011/8/5 6:15,0.096696135
2011/8/5 7:15,0.10300885
2011/8/5 8:15,0.137623003
2011/8/5 9:15,0.124791482
2011/8/5 10:15,0.136975309
2011/8/5 11:15,0.17704698
2011/8/5 12:15,0.17965368
2011/8/5 13:15,0.103424658
2011/8/5 14:15,0.165123063
2011/8/5 15:15,0.134172662
2011/8/5 17:15,0.085442697
2011/8/5 19:15,0.116336996
2011/8/5 20:15,0.135585443
2011/8/5 21:15,0.086148673
2011/8/5 22:15,0.086655697
2011/8/5 23:15,0.066193038
2011/8/6 0:15,0.084335443
2011/8/6 1:15,0.089933255
2011/8/6 2:15,0.107290987
2011/8/6 3:15,0.104648906
2011/8/6 4:15,0.108005703
2011/8/6 5:15,0.092611667
2011/8/6 6:15,0.095225525
2011/8/6 7:15,0.094944228
2011/8/6 8:15,0.10942728
2011/8/6 9:15,0.116218274
2011/8/6 10:15,0.118654292
2011/8/6 11:15,0.154555874
2011/8/6 12:15,0.363333333
2011/8/6 13:15,0.15815311
2011/8/6 15:15,0.092726761
2011/8/6 16:15,0.111918453
2011/8/6 17:15,0.086956611
2011/8/6 18:15,0.076243478
2011/8/6 19:15,0.094087692
2011/8/6 20:15,0.054974052
2011/8/6 21:15,0.089416667
2011/8/6 22:15,0.070564317
2011/8/6 23:15,0.076889777
2011/8/7 0:15,0.094332449
2011/8/7 1:15,0.099364728
2011/8/7 2:15,0.090573083
2011/8/7 3:15,0.09028777
2011/8/7 4:15,0.094578503
2011/8/7 5:15,0.097720699
2011/8/7 6:15,0.092988506
2011/8/7 7:15,0.097932749
2011/8/7 8:15,0.107065735
2011/8/7 9:15,0.104861789
2011/8/7 10:15,0.13307311
2011/8/7 11:15,0.148134831
2011/8/7 12:15,0.1556
2011/8/7 13:15,0.238854167
2011/8/7 14:15,0.125869191
2011/8/7 15:15,0.090689842
2011/8/7 16:15,0.110492611
2011/8/7 17:15,0.086614833
2011/8/7 18:15,0.087193322
2011/8/7 19:15,0.083169312
2011/8/7 20:15,0.082925159
2011/8/7 21:15,0.089532306
2011/8/7 22:15,0.083885967
2011/8/7 23:15,0.051838235
2011/8/8 0:15,0.089415703
2011/8/8 1:15,0.094160146
2011/8/8 2:15,0.093212608
2011/8/8 3:15,0.090658208
2011/8/8 4:15,0.094333123
2011/8/8 5:15,0.09153681
2011/8/8 6:15,0.090208492
2011/8/8 7:15,0.104276003
2011/8/8 8:15,0.094903894
2011/8/8 9:15,0.107888041
2011/8/8 10:15,0.122527132
2011/8/8 11:15,0.141545455
2011/8/8 12:15,0.145774947
2011/8/8 13:15,0.142292359
2011/8/8 14:15,0.093738454
2011/8/8 16:15,0.115965909
2011/8/8 17:15,0.082182384
2011/8/8 18:15,0.092220383
2011/8/8 19:15,0.089708117
2011/8/8 20:15,0.085199223
2011/8/8 21:15,0.081783392
2011/8/8 22:15,0.087713102
2011/8/8 23:15,0.059307759
2011/8/9 0:15,0.081490066
2011/8/9 1:15,0.091441291
2011/8/9 2:15,0.094289561
2011/8/9 3:15,0.096501629
2011/8/9 4:15,0.085244344
2011/8/9 5:15,0.090543626
2011/8/9 6:15,0.095731253
2011/8/9 7:15,0.100878314
2011/8/9 8:15,0.101331689
2011/8/9 9:15,0.132678571
2011/8/9 10:15,0.133308958
2011/8/9 11:15,0.146563246
2011/8/9 12:15,0.213648649
2011/8/9 14:15,0.1387182
2011/8/9 15:15,0.115043048
2011/8/9 16:15,0.096909394
2011/8/9 17:15,0.089442638
2011/8/9 18:15,0.094789474
2011/8/9 19:15,0.089082386
2011/8/9 20:15,0.077533088
2011/8/9 21:15,0.101094538
2011/8/9 22:15,0.063522444
2011/8/9 23:15,0.095962028
2011/8/10 0:15,0.083246049
2011/8/10 1:15,0.091033288
2011/8/10 2:15,0.090985959
2011/8/10 3:15,0.104742634
2011/8/10 4:15,0.089457528
2011/8/10 5:15,0.087184013
2011/8/10 6:15,0.093412162
2011/8/10 7:15,0.084788037
2011/8/10 8:15,0.129779045
2011/8/10 9:15,0.106145004
2011/8/10 10:15,0.138995363
2011/8/10 11:15,0.163650108
2011/8/10 12:15,0.195010941
2011/8/10 13:15,0.080764431
2011/8/10 15:15,0.135370601
2011/8/10 17:15,0.118851057
2011/8/10 18:15,0.097984028
2011/8/10 19:15,0.10048577
2011/8/10 20:15,0.116815085
2011/8/10 21:15,0.088712236
2011/8/10 23:15,0.093170209
2011/8/11 0:15,0.085775578
2011/8/11 1:15,0.105584482
2011/8/11 2:15,0.086452342
2011/8/11 3:15,0.099157479
2011/8/11 4:15,0.097040816
2011/8/11 5:15,0.093660083
2011/8/11 6:15,0.094246275
2011/8/11 7:15,0.112770864
2011/8/11 8:15,0.108728767
2011/8/11 9:15,0.128320388
2011/8/11 10:15,0.161382114
2011/8/11 11:15,0.149149425
2011/8/11 12:15,0.169220532
2011/8/11 14:15,0.1219716
2011/8/11 15:15,0.106156428
2011/8/11 16:15,0.16320432
2011/8/11 17:15,0.11472774
2011/8/11 18:15,0.076001467
2011/8/11 19:15,0.105483473
2011/8/11 20:15,0.094975853
2011/8/11 21:15,0.065352529
2011/8/11 22:15,0.092761951
2011/8/11 23:15,0.099714964
2011/8/12 0:15,0.090762943
2011/8/12 1:15,0.082402385
2011/8/12 2:15,0.103661465
2011/8/12 3:15,0.199852941
2011/8/12 4:15,0.130808383
2011/8/12 5:15,0.143984576
2011/8/12 6:15,0.187510549
2011/8/12 7:15,0.187205882
2011/8/12 8:15,0.237744361
2011/8/12 9:15,0.252205882
2011/8/12 10:15,0.412619048
2011/8/12 11:15,0.333783784
2011/8/12 13:15,0.218
2011/8/12 14:15,0.308706897
2011/8/12 15:15,0.241355014
2011/8/12 16:15,0.212047244
2011/8/12 17:15,0.141660975
2011/8/12 18:15,0.134796954
2011/8/12 19:15,0.16290429
2011/8/12 21:15,0.160676259
2011/8/12 22:15,0.109723404
2011/8/12 23:15,0.121656442
2011/8/13 0:15,0.131589958
2011/8/13 1:15,0.193345725
2011/8/13 2:15,0.1795
2011/8/13 3:15,0.183160622
2011/8/13 4:15,0.152888889
2011/8/13 5:15,0.145144357
2011/8/13 6:15,0.156018809
2011/8/13 7:15,0.181965066
2011/8/13 8:15,0.214
2011/8/13 9:15,0.839230769
2011/8/13 10:15,0.3325
2011/8/13 11:15,0.391
2011/8/13 12:15,0.574390244
2011/8/13 13:15,0.32679558
2011/8/13 15:15,0.186065574
2011/8/13 17:15,0.203935185
2011/8/13 18:15,0.241901408
2011/8/13 19:15,0.133696028
2011/8/13 20:15,0.159906323
2011/8/13 21:15,0.147527273
2011/8/13 22:15,0.124267516
2011/8/13 23:15,0.100994497
2011/8/14 0:15,0.088735409
2011/8/14 1:15,0.108771242
2011/8/14 2:15,0.102154876
2011/8/14 3:15,0.110302725
2011/8/14 4:15,0.094747602
2011/8/14 5:15,0.095811456
2011/8/14 6:15,0.104109034
2011/8/14 7:15,0.110124688
2011/8/14 8:15,0.113954755
2011/8/14 9:15,0.131629371
2011/8/14 10:15,0.156177606
2011/8/14 11:15,0.186141176
2011/8/14 12:15,0.210567823
2011/8/14 13:15,0.18308204
2011/8/14 14:15,0.184261905
